Longitude,Latitude
4604939.10454569,-7507145.443537298
4604939.10454569,-7515328.868073508
4604939.10454569,-8906511.039229384
4604939.10454569,-8914694.463765595
4604939.10454569,-9299315.416967513
4613122.529081902,267107.8658631806
4613122.529081902,-2179736.070463917
4613122.529081902,-7466228.320856242
4613122.529081902,-7474411.745392454
4613122.529081902,-7482595.169928664
4613122.529081902,-8922877.888301807
4613122.529081902,-8931061.312838016
4613122.529081902,-8939244.737374227
4613122.529081902,-9299315.416967513
4621305.953618112,267107.8658631806
4621305.953618112,-1525062.107567035
4621305.953618112,-2187919.495000128
4621305.953618112,-7433494.622711399
4621305.953618112,-7441678.047247609
4621305.953618112,-7449861.471783821
4621305.953618112,-7458044.896320031
4621305.953618112,-8947428.161910439
4621305.953618112,-8955611.58644665
4621305.953618112,-9291131.992431302
4629489.378154323,267107.8658631806
4629489.378154323,-1533245.5321032458
4629489.378154323,-2196102.919536339
4629489.378154323,-7392577.500030343
4629489.378154323,-7400760.924566554
4629489.378154323,-7408944.349102765
4629489.378154323,-7417127.773638976
4629489.378154323,-7425311.198175187
4629489.378154323,-8963795.010982862
4629489.378154323,-8971978.435519071
4629489.378154323,-8980161.860055283
4629489.378154323,-8988345.284591494
4629489.378154323,-9282948.56789509
4637672.802690535,267107.8658631806
4637672.802690535,-2204286.3440725505
4637672.802690535,-7335293.528276866
4637672.802690535,-7343476.952813077
4637672.802690535,-7351660.377349288
4637672.802690535,-7359843.801885499
4637672.802690535,-7368027.22642171
4637672.802690535,-7376210.6509579215
4637672.802690535,-7384394.075494132
4637672.802690535,-8996528.709127706
4637672.802690535,-9004712.133663915
4637672.802690535,-9012895.558200127
4637672.802690535,-9274765.14335888
4645856.227226745,267107.8658631806
4645856.227226745,-2212469.7686087615
4645856.227226745,-7302559.830132022
4645856.227226745,-7310743.254668233
4645856.227226745,-7318926.6792044435
4645856.227226745,-7327110.103740655
4645856.227226745,-9021078.982736338
4645856.227226745,-9029262.40727255
4645856.227226745,-9037445.83180876
4645856.227226745,-9266581.71882267
4654039.651762957,267107.8658631806
4654039.651762957,-2220653.1931449724
4654039.651762957,-7286192.9810596
4654039.651762957,-7294376.405595811
4654039.651762957,-9045629.25634497
4654039.651762957,-9053812.680881182
4654039.651762957,-9258398.294286458
4662223.076299167,267107.8658631806
4662223.076299167,-2228836.6176811834
4662223.076299167,-7253459.282914756
4662223.076299167,-7261642.707450966
4662223.076299167,-7269826.131987178
4662223.076299167,-7278009.556523389
4662223.076299167,-9061996.105417393
4662223.076299167,-9070179.529953605
4662223.076299167,-9250214.869750246
4670406.500835379,267107.8658631806
4670406.500835379,-2237020.0422173943
4670406.500835379,-7228909.009306123
4670406.500835379,-7237092.433842334
4670406.500835379,-7245275.858378544
4670406.500835379,-9078362.954489816
4670406.500835379,-9086546.379026026
4670406.500835379,-9094729.803562237
4670406.500835379,-9242031.445214035
4678589.925371589,267107.8658631806
4678589.925371589,-2245203.4667536058
4678589.925371589,-2253386.8912898167
4678589.925371589,-7187991.886625067
4678589.925371589,-7196175.311161279
4678589.925371589,-7204358.735697489
4678589.925371589,-7212542.160233701
4678589.925371589,-7220725.584769911
4678589.925371589,-9102913.228098448
4678589.925371589,-9111096.65263466
4678589.925371589,-9233848.020677825
4686773.349907801,267107.8658631806
4686773.349907801,-2261570.3158260277
4686773.349907801,-7155258.1884802235
4686773.349907801,-7163441.613016434
4686773.349907801,-7171625.037552645
4686773.349907801,-7179808.462088856
4686773.349907801,-9119280.077170871
4686773.349907801,-9225664.596141614
4694956.774444012,267107.8658631806
4694956.774444012,-2269753.7403622386
4694956.774444012,-7130707.91487159
4694956.774444012,-7138891.339407802
4694956.774444012,-7147074.763944012
4694956.774444012,-9127463.50170708
4694956.774444012,-9217481.171605403
4703140.198980222,267107.8658631806
4703140.198980222,-2277937.1648984496
4703140.198980222,-7106157.641262957
4703140.198980222,-7114341.065799168
4703140.198980222,-7122524.490335379
4703140.198980222,-9135646.926243292
4703140.198980222,-9143830.350779504
4703140.198980222,-9152013.775315715
4703140.198980222,-9160197.199851926
4703140.198980222,-9168380.624388136
4703140.198980222,-9176564.048924347
4703140.198980222,-9184747.473460559
4703140.198980222,-9209297.747069191
4711323.623516434,267107.8658631806
4711323.623516434,-2286120.5894346605
4711323.623516434,-7048873.66950948
4711323.623516434,-7057057.094045691
4711323.623516434,-7065240.518581902
4711323.623516434,-7073423.943118113
4711323.623516434,-7081607.367654324
4711323.623516434,-7089790.792190535
4711323.623516434,-7097974.216726746
4711323.623516434,-9192930.89799677
4711323.623516434,-9201114.32253298
4711323.623516434,-9209297.747069191
4719507.048052644,267107.8658631806
4719507.048052644,-2294304.013970872
4719507.048052644,-7024323.395900846
4719507.048052644,-7032506.820437058
4719507.048052644,-7040690.244973269
4719507.048052644,-9209297.747069191
4727690.472588856,267107.8658631806
4727690.472588856,-2302487.438507083
4727690.472588856,-7007956.546828425
4727690.472588856,-7016139.971364636
4727690.472588856,-9217481.171605403
4735873.897125067,267107.8658631806
4735873.897125067,-2310670.863043294
4735873.897125067,-6983406.273219791
4735873.897125067,-6991589.697756003
4735873.897125067,-6999773.122292214
4735873.897125067,-9217481.171605403
4744057.321661278,267107.8658631806
4744057.321661278,-2318854.287579505
4744057.321661278,-6950672.575074947
4744057.321661278,-6958855.999611159
4744057.321661278,-6967039.424147369
4744057.321661278,-6975222.848683581
4744057.321661278,-9225664.596141614
4752240.746197489,267107.8658631806
4752240.746197489,-2327037.7121157157
4752240.746197489,-6926122.301466314
4752240.746197489,-6934305.726002526
4752240.746197489,-6942489.150538737
4752240.746197489,-9225664.596141614
4760424.1707337,267107.8658631806
4760424.1707337,-2327037.7121157157
4760424.1707337,-6909755.452393892
4760424.1707337,-6917938.876930104
4760424.1707337,-9233848.020677825
4768607.595269911,267107.8658631806
4768607.595269911,-2335221.1366519267
4768607.595269911,-6893388.60332147
4768607.595269911,-6901572.027857682
4768607.595269911,-9233848.020677825
4776791.0198061215,267107.8658631806
4776791.0198061215,-2343404.561188138
4776791.0198061215,-6868838.329712837
4776791.0198061215,-6877021.754249048
4776791.0198061215,-6885205.178785259
4776791.0198061215,-9242031.445214035
4784974.444342333,267107.8658631806
4784974.444342333,-2343404.561188138
4784974.444342333,-6844288.056104205
4784974.444342333,-6852471.480640415
4784974.444342333,-6860654.9051766265
4784974.444342333,-9242031.445214035
4793157.868878544,267107.8658631806
4793157.868878544,-2351587.985724349
4793157.868878544,-6836104.631567993
4793157.868878544,-9250214.869750246
4801341.293414755,267107.8658631806
4801341.293414755,-2359771.41026056
4801341.293414755,-6811554.35795936
4801341.293414755,-6819737.782495571
4801341.293414755,-6827921.207031782
4801341.293414755,-9250214.869750246
4809524.717950966,267107.8658631806
4809524.717950966,-2359771.41026056
4809524.717950966,-6795187.508886938
4809524.717950966,-6803370.933423149
4809524.717950966,-9258398.294286458
4817708.142487177,267107.8658631806
4817708.142487177,-2367954.834796771
4817708.142487177,-6778820.659814516
4817708.142487177,-6787004.084350727
4817708.142487177,-9258398.294286458
4825891.567023388,267107.8658631806
4825891.567023388,-2376138.259332982
4825891.567023388,-6762453.810742094
4825891.567023388,-6770637.235278305
4825891.567023388,-9266581.71882267
4834074.9915595995,267107.8658631806
4834074.9915595995,-2376138.259332982
4834074.9915595995,-6746086.961669671
4834074.9915595995,-6754270.386205883
4834074.9915595995,-9266581.71882267
4842258.41609581,267107.8658631806
4842258.41609581,-2384321.683869193
4842258.41609581,-6729720.112597249
4842258.41609581,-6737903.537133461
4842258.41609581,-9274765.14335888
4850441.840632021,267107.8658631806
4850441.840632021,-2392505.1084054043
4850441.840632021,-6705169.838988617
4850441.840632021,-6713353.263524828
4850441.840632021,-6721536.688061039
4850441.840632021,-9274765.14335888
4858625.265168232,258924.4413269696
4858625.265168232,-2392505.1084054043
4858625.265168232,-6688802.989916194
4858625.265168232,-6696986.414452406
4858625.265168232,-9282948.56789509
4866808.689704443,258924.4413269696
4866808.689704443,-2400688.532941615
4866808.689704443,-6672436.140843772
4866808.689704443,-6680619.565379984
4866808.689704443,-9282948.56789509
4874992.114240654,258924.4413269696
4874992.114240654,-2408871.957477826
4874992.114240654,-6656069.29177135
4874992.114240654,-6664252.716307562
4874992.114240654,-9282948.56789509
4883175.538776865,258924.4413269696
4883175.538776865,-2408871.957477826
4883175.538776865,-6639702.4426989285
4883175.538776865,-6647885.867235139
4883175.538776865,-9291131.992431302
4891358.963313077,258924.4413269696
4891358.963313077,-2408871.957477826
4891358.963313077,-6623335.593626507
4891358.963313077,-6631519.018162717
4891358.963313077,-9291131.992431302
4899542.387849287,258924.4413269696
4899542.387849287,-2417055.382014037
4899542.387849287,-6598785.320017873
4899542.387849287,-6606968.744554085
4899542.387849287,-6615152.169090295
4899542.387849287,-9299315.416967513
4907725.812385499,258924.4413269696
4907725.812385499,-2417055.382014037
4907725.812385499,-6582418.470945451
4907725.812385499,-6590601.895481662
4907725.812385499,-9299315.416967513
4915909.23692171,258924.4413269696
4915909.23692171,-2425238.806550248
4915909.23692171,-6557868.197336818
4915909.23692171,-6566051.6218730295
4915909.23692171,-6574235.04640924
4915909.23692171,-9299315.416967513
4924092.66145792,258924.4413269696
4924092.66145792,-2433422.231086459
4924092.66145792,-6549684.772800607
4924092.66145792,-9299315.416967513
4932276.085994132,258924.4413269696
4932276.085994132,-2433422.231086459
4932276.085994132,-6533317.923728185
4932276.085994132,-6541501.348264396
4932276.085994132,-9299315.416967513
4940459.510530342,258924.4413269696
4940459.510530342,-2441605.6556226704
4940459.510530342,-6525134.499191974
4940459.510530342,-9299315.416967513
4948642.935066554,258924.4413269696
4948642.935066554,-2441605.6556226704
4948642.935066554,-6516951.074655763
4948642.935066554,-9299315.416967513
4956826.359602765,258924.4413269696
4956826.359602765,-2449789.0801588814
4956826.359602765,-6508767.650119552
4956826.359602765,-9299315.416967513
4965009.784138976,258924.4413269696
4965009.784138976,-2449789.0801588814
4965009.784138976,-6492400.80104713
4965009.784138976,-6500584.225583341
4965009.784138976,-9299315.416967513
4973193.208675187,258924.4413269696
4973193.208675187,-2457972.5046950923
4973193.208675187,-6484217.376510919
4973193.208675187,-9299315.416967513
4981376.633211398,258924.4413269696
4981376.633211398,-2457972.5046950923
4981376.633211398,-6467850.527438497
4981376.633211398,-6476033.951974708
4981376.633211398,-9299315.416967513
4989560.057747609,258924.4413269696
4989560.057747609,-2466155.9292313033
4989560.057747609,-5469472.734020751
4989560.057747609,-5477656.158556962
4989560.057747609,-5485839.583093173
4989560.057747609,-5494023.007629384
4989560.057747609,-5502206.432165596
4989560.057747609,-5510389.856701806
4989560.057747609,-6459667.102902286
4989560.057747609,-9299315.416967513
4997743.48228382,258924.4413269696
4997743.48228382,-2466155.9292313033
4997743.48228382,-5461289.3094845405
4997743.48228382,-6451483.678366074
4997743.48228382,-9299315.416967513
5005926.906820031,258924.4413269696
5005926.906820031,-2466155.9292313033
5005926.906820031,-5453105.884948329
5005926.906820031,-6443300.253829864
5005926.906820031,-9299315.416967513
5014110.331356242,258924.4413269696
5014110.331356242,-2466155.9292313033
5014110.331356242,-5453105.884948329
5014110.331356242,-6426933.404757442
5014110.331356242,-6435116.829293652
5014110.331356242,-9299315.416967513
5022293.755892453,258924.4413269696
5022293.755892453,-2474339.353767514
5022293.755892453,-5453105.884948329
5022293.755892453,-6418749.980221231
5022293.755892453,-9299315.416967513
5030477.180428664,258924.4413269696
5030477.180428664,-2474339.353767514
5030477.180428664,-5444922.460412118
5030477.180428664,-6402383.131148809
5030477.180428664,-6410566.555685019
5030477.180428664,-9307498.841503724
5038660.604964875,258924.4413269696
5038660.604964875,-2474339.353767514
5038660.604964875,-6386016.282076387
5038660.604964875,-6394199.706612597
5038660.604964875,-9307498.841503724
5046844.029501086,258924.4413269696
5046844.029501086,-2482522.778303725
5046844.029501086,-6377832.857540175
5046844.029501086,-9307498.841503724
5055027.4540372975,258924.4413269696
5055027.4540372975,-2490706.2028399366
5055027.4540372975,-6361466.008467753
5055027.4540372975,-6369649.433003965
5055027.4540372975,-9307498.841503724
5063210.878573508,258924.4413269696
5063210.878573508,-2490706.2028399366
5063210.878573508,-6353282.583931542
5063210.878573508,-9307498.841503724
5071394.303109719,258924.4413269696
5071394.303109719,-2498889.6273761475
5071394.303109719,-6345099.1593953315
5071394.303109719,-9307498.841503724
5079577.72764593,258924.4413269696
5079577.72764593,-2498889.6273761475
5079577.72764593,-6336915.73485912
5079577.72764593,-9307498.841503724
5087761.152182141,258924.4413269696
5087761.152182141,-2498889.6273761475
5087761.152182141,-6328732.31032291
5087761.152182141,-9307498.841503724
5095944.576718353,258924.4413269696
5095944.576718353,-2507073.0519123585
5095944.576718353,-6320548.885786698
5095944.576718353,-9307498.841503724
5104128.001254563,258924.4413269696
5104128.001254563,-2507073.0519123585
5104128.001254563,-6304182.036714276
5104128.001254563,-6312365.461250487
5104128.001254563,-9307498.841503724
5112311.425790775,258924.4413269696
5112311.425790775,-2507073.0519123585
5112311.425790775,-6295998.612178065
5112311.425790775,-9307498.841503724
5120494.850326985,258924.4413269696
5120494.850326985,-2515256.4764485694
5120494.850326985,-6287815.187641854
5120494.850326985,-9307498.841503724
5128678.274863197,258924.4413269696
5128678.274863197,-2515256.4764485694
5128678.274863197,-6279631.763105643
5128678.274863197,-9307498.841503724
5136861.699399407,258924.4413269696
5136861.699399407,-2515256.4764485694
5136861.699399407,-6271448.3385694325
5136861.699399407,-9307498.841503724
5145045.123935618,258924.4413269696
5145045.123935618,-2523439.9009847804
5145045.123935618,-6263264.914033221
5145045.123935618,-9307498.841503724
5153228.54847183,258924.4413269696
5153228.54847183,-2523439.9009847804
5153228.54847183,-6255081.48949701
5153228.54847183,-9307498.841503724
5161411.97300804,258924.4413269696
5161411.97300804,-2523439.9009847804
5161411.97300804,-6246898.064960799
5161411.97300804,-9307498.841503724
5169595.397544252,258924.4413269696
5169595.397544252,-2523439.9009847804
5169595.397544252,-6246898.064960799
5169595.397544252,-9307498.841503724
5177778.822080462,258924.4413269696
5177778.822080462,-2523439.9009847804
5177778.822080462,-6238714.640424588
5177778.822080462,-9307498.841503724
5185962.246616674,258924.4413269696
5185962.246616674,-2523439.9009847804
5185962.246616674,-6230531.215888377
5185962.246616674,-9307498.841503724
5194145.671152885,258924.4413269696
5194145.671152885,-2531623.3255209913
5194145.671152885,-6222347.791352166
5194145.671152885,-9307498.841503724
5202329.095689096,258924.4413269696
5202329.095689096,-2531623.3255209913
5202329.095689096,-6214164.366815954
5202329.095689096,-9307498.841503724
5210512.520225307,258924.4413269696
5210512.520225307,-2531623.3255209913
5210512.520225307,-6197797.517743533
5210512.520225307,-6205980.942279744
5210512.520225307,-9307498.841503724
5218695.944761517,258924.4413269696
5218695.944761517,-2531623.3255209913
5218695.944761517,-6189614.093207322
5218695.944761517,-9307498.841503724
5226879.369297729,258924.4413269696
5226879.369297729,-2531623.3255209913
5226879.369297729,-6181430.668671111
5226879.369297729,-9307498.841503724
5235062.793833939,258924.4413269696
5235062.793833939,-2531623.3255209913
5235062.793833939,-6181430.668671111
5235062.793833939,-9307498.841503724
5243246.218370151,258924.4413269696
5243246.218370151,-2531623.3255209913
5243246.218370151,-6173247.2441349
5243246.218370151,-9307498.841503724
5251429.642906362,258924.4413269696
5251429.642906362,-2531623.3255209913
5251429.642906362,-6165063.819598689
5251429.642906362,-9307498.841503724
5259613.067442573,258924.4413269696
5259613.067442573,-2531623.3255209913
5259613.067442573,-6156880.395062477
5259613.067442573,-9307498.841503724
5267796.491978784,258924.4413269696
5267796.491978784,-2531623.3255209913
5267796.491978784,-5395821.913194852
5267796.491978784,-6148696.970526267
5267796.491978784,-9307498.841503724
5275979.916514995,258924.4413269696
5275979.916514995,-2531623.3255209913
5275979.916514995,-5395821.913194852
5275979.916514995,-6132330.121453845
5275979.916514995,-6140513.545990055
5275979.916514995,-9307498.841503724
5284163.341051206,258924.4413269696
5284163.341051206,-2531623.3255209913
5284163.341051206,-5404005.337731063
5284163.341051206,-6124146.6969176335
5284163.341051206,-9307498.841503724
5292346.765587417,258924.4413269696
5292346.765587417,-2539806.7500572028
5292346.765587417,-5404005.337731063
5292346.765587417,-6115963.272381422
5292346.765587417,-9307498.841503724
5300530.190123628,258924.4413269696
5300530.190123628,-673985.9558010879
5300530.190123628,-2539806.7500572028
5300530.190123628,-5412188.762267274
5300530.190123628,-6107779.847845212
5300530.190123628,-9307498.841503724
5308713.614659839,258924.4413269696
5308713.614659839,-673985.9558010879
5308713.614659839,-2539806.7500572028
5308713.614659839,-5420372.186803485
5308713.614659839,-6099596.423309
5308713.614659839,-9307498.841503724
5316897.03919605,258924.4413269696
5316897.03919605,-2539806.7500572028
5316897.03919605,-5420372.186803485
5316897.03919605,-6091412.99877279
5316897.03919605,-9307498.841503724
5325080.463732261,258924.4413269696
5325080.463732261,-2531623.3255209913
5325080.463732261,-5420372.186803485
5325080.463732261,-6075046.149700368
5325080.463732261,-6083229.574236578
5325080.463732261,-9307498.841503724
5333263.888268473,258924.4413269696
5333263.888268473,-2531623.3255209913
5333263.888268473,-5428555.611339696
5333263.888268473,-6058679.300627945
5333263.888268473,-6066862.725164156
5333263.888268473,-9307498.841503724
5341447.312804683,258924.4413269696
5341447.312804683,-2531623.3255209913
5341447.312804683,-5428555.611339696
5341447.312804683,-6050495.8760917345
5341447.312804683,-9307498.841503724
5349630.7373408945,258924.4413269696
5349630.7373408945,-2531623.3255209913
5349630.7373408945,-5428555.611339696
5349630.7373408945,-6034129.027019313
5349630.7373408945,-6042312.451555523
5349630.7373408945,-9307498.841503724
5357814.161877105,258924.4413269696
5357814.161877105,-2531623.3255209913
5357814.161877105,-5436739.035875907
5357814.161877105,-6025945.602483101
5357814.161877105,-9307498.841503724
5365997.586413316,258924.4413269696
5365997.586413316,-2531623.3255209913
5365997.586413316,-5444922.460412118
5365997.586413316,-6017762.17794689
5365997.586413316,-9307498.841503724
5374181.010949527,258924.4413269696
5374181.010949527,-2531623.3255209913
5374181.010949527,-6009578.753410679
5374181.010949527,-9307498.841503724
5382364.435485738,258924.4413269696
5382364.435485738,-2531623.3255209913
5382364.435485738,-6001395.328874468
5382364.435485738,-9307498.841503724
5390547.86002195,258924.4413269696
5390547.86002195,-2531623.3255209913
5390547.86002195,-5993211.904338257
5390547.86002195,-9307498.841503724
5398731.28455816,258924.4413269696
5398731.28455816,-2531623.3255209913
5398731.28455816,-5976845.055265835
5398731.28455816,-5985028.479802046
5398731.28455816,-9307498.841503724
5406914.709094372,258924.4413269696
5406914.709094372,-2531623.3255209913
5406914.709094372,-5968661.630729624
5406914.709094372,-9307498.841503724
5415098.133630582,258924.4413269696
5415098.133630582,-2531623.3255209913
5415098.133630582,-5960478.206193413
5415098.133630582,-9307498.841503724
5423281.558166794,258924.4413269696
5423281.558166794,-2531623.3255209913
5423281.558166794,-5952294.781657202
5423281.558166794,-9307498.841503724
5431464.982703005,258924.4413269696
5431464.982703005,-2523439.9009847804
5431464.982703005,-5944111.357120991
5431464.982703005,-9307498.841503724
5439648.407239215,258924.4413269696
5439648.407239215,-2523439.9009847804
5439648.407239215,-5927744.508048569
5439648.407239215,-5935927.93258478
5439648.407239215,-9307498.841503724
5447831.831775427,258924.4413269696
5447831.831775427,-2523439.9009847804
5447831.831775427,-5911377.658976147
5447831.831775427,-5919561.083512357
5447831.831775427,-9307498.841503724
5456015.256311637,258924.4413269696
5456015.256311637,-2523439.9009847804
5456015.256311637,-5903194.234439936
5456015.256311637,-9307498.841503724
5464198.680847849,258924.4413269696
5464198.680847849,-2523439.9009847804
5464198.680847849,-5895010.809903725
5464198.680847849,-9307498.841503724
5472382.105384059,258924.4413269696
5472382.105384059,-2523439.9009847804
5472382.105384059,-5878643.960831302
5472382.105384059,-5886827.385367514
5472382.105384059,-9307498.841503724
5480565.529920271,258924.4413269696
5480565.529920271,-2523439.9009847804
5480565.529920271,-5862277.11175888
5480565.529920271,-5870460.536295092
5480565.529920271,-9307498.841503724
5488748.954456482,258924.4413269696
5488748.954456482,-2523439.9009847804
5488748.954456482,-5854093.68722267
5488748.954456482,-9307498.841503724
5496932.378992693,258924.4413269696
5496932.378992693,-2523439.9009847804
5496932.378992693,-5845910.262686458
5496932.378992693,-9307498.841503724
5505115.803528904,258924.4413269696
5505115.803528904,-2523439.9009847804
5505115.803528904,-5829543.4136140365
5505115.803528904,-5837726.838150248
5505115.803528904,-9307498.841503724
5513299.2280651145,258924.4413269696
5513299.2280651145,-2523439.9009847804
5513299.2280651145,-5821359.989077825
5513299.2280651145,-9307498.841503724
5521482.652601326,258924.4413269696
5521482.652601326,-2523439.9009847804
5521482.652601326,-5821359.989077825
5521482.652601326,-9307498.841503724
5529666.077137537,258924.4413269696
5529666.077137537,-2523439.9009847804
5529666.077137537,-5804993.140005403
5529666.077137537,-5813176.564541615
5529666.077137537,-9307498.841503724
5537849.501673748,258924.4413269696
5537849.501673748,-2523439.9009847804
5537849.501673748,-5796809.715469193
5537849.501673748,-9307498.841503724
5546032.926209959,258924.4413269696
5546032.926209959,-2523439.9009847804
5546032.926209959,-5788626.290932981
5546032.926209959,-9307498.841503724
5554216.35074617,258924.4413269696
5554216.35074617,-2523439.9009847804
5554216.35074617,-5780442.86639677
5554216.35074617,-9307498.841503724
5562399.775282381,258924.4413269696
5562399.775282381,-2523439.9009847804
5562399.775282381,-5764076.017324348
5562399.775282381,-5772259.441860559
5562399.775282381,-9307498.841503724
5570583.199818592,258924.4413269696
5570583.199818592,-2523439.9009847804
5570583.199818592,-5755892.5927881375
5570583.199818592,-9307498.841503724
5578766.624354803,258924.4413269696
5578766.624354803,-2523439.9009847804
5578766.624354803,-5739525.743715716
5578766.624354803,-5747709.168251926
5578766.624354803,-9307498.841503724
5586950.048891014,258924.4413269696
5586950.048891014,-2523439.9009847804
5586950.048891014,-5731342.319179504
5586950.048891014,-9307498.841503724
5595133.473427225,258924.4413269696
5595133.473427225,-2523439.9009847804
5595133.473427225,-5723158.894643293
5595133.473427225,-9307498.841503724
5603316.897963436,258924.4413269696
5603316.897963436,-2523439.9009847804
5603316.897963436,-5714975.470107082
5603316.897963436,-9299315.416967513
5611500.322499647,258924.4413269696
5611500.322499647,-2523439.9009847804
5611500.322499647,-5706792.045570871
5611500.322499647,-9299315.416967513
5619683.747035858,258924.4413269696
5619683.747035858,-2523439.9009847804
5619683.747035858,-5690425.196498449
5619683.747035858,-5698608.62103466
5619683.747035858,-9299315.416967513
5627867.17157207,258924.4413269696
5627867.17157207,-2523439.9009847804
5627867.17157207,-5682241.771962238
5627867.17157207,-9299315.416967513
5636050.59610828,258924.4413269696
5636050.59610828,-2523439.9009847804
5636050.59610828,-5665874.922889816
5636050.59610828,-5674058.347426027
5636050.59610828,-9299315.416967513
5644234.020644492,258924.4413269696
5644234.020644492,-2523439.9009847804
5644234.020644492,-5657691.498353605
5644234.020644492,-9299315.416967513
5652417.445180702,258924.4413269696
5652417.445180702,-2523439.9009847804
5652417.445180702,-5649508.073817394
5652417.445180702,-9299315.416967513
5660600.869716913,258924.4413269696
5660600.869716913,-2523439.9009847804
5660600.869716913,-5641324.649281183
5660600.869716913,-9307498.841503724
5668784.294253124,258924.4413269696
5668784.294253124,-2523439.9009847804
5668784.294253124,-5633141.224744972
5668784.294253124,-9307498.841503724
5676967.718789335,258924.4413269696
5676967.718789335,-2523439.9009847804
5676967.718789335,-5624957.80020876
5676967.718789335,-9307498.841503724
5685151.143325547,258924.4413269696
5685151.143325547,-2523439.9009847804
5685151.143325547,-5616774.37567255
5685151.143325547,-9307498.841503724
5693334.567861757,258924.4413269696
5693334.567861757,-2523439.9009847804
5693334.567861757,-5608590.9511363385
5693334.567861757,-9307498.841503724
5701517.992397969,258924.4413269696
5701517.992397969,-2523439.9009847804
5701517.992397969,-5600407.526600128
5701517.992397969,-9307498.841503724
5709701.416934179,258924.4413269696
5709701.416934179,-2523439.9009847804
5709701.416934179,-5592224.102063917
5709701.416934179,-9307498.841503724
5717884.841470391,258924.4413269696
5717884.841470391,-2523439.9009847804
5717884.841470391,-5584040.677527705
5717884.841470391,-9307498.841503724
5726068.266006602,258924.4413269696
5726068.266006602,-2523439.9009847804
5726068.266006602,-5575857.252991495
5726068.266006602,-9307498.841503724
5734251.690542812,258924.4413269696
5734251.690542812,-2523439.9009847804
5734251.690542812,-5567673.828455283
5734251.690542812,-9307498.841503724
5742435.115079024,258924.4413269696
5742435.115079024,-2523439.9009847804
5742435.115079024,-5559490.403919073
5742435.115079024,-9307498.841503724
5750618.539615234,258924.4413269696
5750618.539615234,-2523439.9009847804
5750618.539615234,-5551306.979382861
5750618.539615234,-9307498.841503724
5758801.964151446,258924.4413269696
5758801.964151446,-2515256.4764485694
5758801.964151446,-5543123.55484665
5758801.964151446,-9307498.841503724
5766985.388687657,258924.4413269696
5766985.388687657,-2515256.4764485694
5766985.388687657,-5534940.1303104395
5766985.388687657,-9307498.841503724
5775168.813223868,258924.4413269696
5775168.813223868,-2515256.4764485694
5775168.813223868,-5518573.281238018
5775168.813223868,-5526756.705774228
5775168.813223868,-9307498.841503724
5783352.237760079,258924.4413269696
5783352.237760079,-2515256.4764485694
5783352.237760079,-5510389.856701806
5783352.237760079,-9307498.841503724
5791535.66229629,258924.4413269696
5791535.66229629,-2515256.4764485694
5791535.66229629,-5502206.432165596
5791535.66229629,-9307498.841503724
5799719.086832501,258924.4413269696
5799719.086832501,-2507073.0519123585
5799719.086832501,-5494023.007629384
5799719.086832501,-9307498.841503724
5807902.5113687115,258924.4413269696
5807902.5113687115,-2507073.0519123585
5807902.5113687115,-5485839.583093173
5807902.5113687115,-9307498.841503724
5816085.935904923,258924.4413269696
5816085.935904923,-2507073.0519123585
5816085.935904923,-5477656.158556962
5816085.935904923,-9307498.841503724
5824269.360441134,258924.4413269696
5824269.360441134,-2507073.0519123585
5824269.360441134,-5469472.734020751
5824269.360441134,-9307498.841503724
5832452.784977345,258924.4413269696
5832452.784977345,-2507073.0519123585
5832452.784977345,-5469472.734020751
5832452.784977345,-9307498.841503724
5840636.209513556,258924.4413269696
5840636.209513556,-2507073.0519123585
5840636.209513556,-5461289.3094845405
5840636.209513556,-9307498.841503724
5848819.634049767,258924.4413269696
5848819.634049767,-2498889.6273761475
5848819.634049767,-5453105.884948329
5848819.634049767,-9307498.841503724
5857003.058585978,258924.4413269696
5857003.058585978,-2498889.6273761475
5857003.058585978,-5444922.460412118
5857003.058585978,-9307498.841503724
5865186.4831221895,258924.4413269696
5865186.4831221895,-2498889.6273761475
5865186.4831221895,-5436739.035875907
5865186.4831221895,-8317304.47262219
5865186.4831221895,-8325487.897158401
5865186.4831221895,-8333671.321694611
5865186.4831221895,-8350038.1707670335
5865186.4831221895,-9307498.841503724
5873369.9076584,258924.4413269696
5873369.9076584,-2498889.6273761475
5873369.9076584,-5428555.611339696
5873369.9076584,-6181430.668671111
5873369.9076584,-8341854.746230822
5873369.9076584,-9307498.841503724
5881553.332194611,258924.4413269696
5881553.332194611,-2498889.6273761475
5881553.332194611,-5428555.611339696
5881553.332194611,-6181430.668671111
5881553.332194611,-8333671.321694611
5881553.332194611,-9307498.841503724
5889736.756730822,258924.4413269696
5889736.756730822,-2498889.6273761475
5889736.756730822,-5420372.186803485
5889736.756730822,-6181430.668671111
5889736.756730822,-9307498.841503724
5897920.181267033,258924.4413269696
5897920.181267033,-2498889.6273761475
5897920.181267033,-5412188.762267274
5897920.181267033,-6181430.668671111
5897920.181267033,-9307498.841503724
5906103.605803244,258924.4413269696
5906103.605803244,-2498889.6273761475
5906103.605803244,-5412188.762267274
5906103.605803244,-6181430.668671111
5906103.605803244,-9307498.841503724
5914287.030339455,258924.4413269696
5914287.030339455,-2498889.6273761475
5914287.030339455,-5404005.337731063
5914287.030339455,-6181430.668671111
